tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
best thing ive heard weekend sxsw i gave ipad 2 money japan relief dont need ipad 2 mention mention,No emotion toward brand or product,2
whoa hang saw someone without iphone sxsw,No emotion toward brand or product,2
surprising surprising type sxsw iphone perfectly autocorrect nothin,No emotion toward brand or product,2
pc mag says dont hold breath circles launching slowly link google sxsw socialmedia,No emotion toward brand or product,2
announcing sxsw ables crowdcurated feed hottest es sxsw sign win ipad 2 link ipad2,No emotion toward brand or product,2
regretting didnt bring ipad sxsw seeing lots times would useful especially battery life woops,Positive emotion,0
im loving apple popup downtown office long last sxsw us locals link link,Positive emotion,0
im eyeing grilled cheese stand session mom ipad designing boomers sxsw 4hb cheatday,No emotion toward brand or product,2
hoping pull family card mention mention mention love tonight think tried late sxsw,No emotion toward brand or product,2
publishing website sxsw try mpact app iphone,No emotion toward brand or product,2
navigating trade show difficult lot jackasses walking playing new ipad theyre nasty ask em move sxsw,No emotion toward brand or product,2
lining get ipad 2 apple pop store much long line sxsw,Positive emotion,0
collecting value user uses software amp hardware amazon google sxsw timoreilly,No emotion toward brand or product,2
refreshing liveley informative talk game design mechanics mention mention sxswi sxsw,No emotion toward brand or product,2
gadgetaddicted apple fanboy manage come home sxsw without ipad 2 suspense intense intense suspense,Positive emotion,0
samsung galaxy ii shows woods teamandroid sxsw event link,No emotion toward brand or product,2
childish gambino dmi house eating didnt bother looked good location link sxsw,No emotion toward brand or product,2
sxsw qagb extremely packed house panel qampa google amp bing website ranking,No emotion toward brand or product,2
stay charged mention sxsw visit mophie booth 140608 great deals juice packs ur iphone stay tuned flash giveaways,Positive emotion,0
changed mind need ipad infektd need wider screen detect zombies sxsw,Positive emotion,0
nieuwe regel google tweet new think speak mark belinsky 911tweets panel sxsw,Positive emotion,0
apple genius pun intended check sxsw link,Positive emotion,0
geniuses rt mention may actually buy ipad 2 tomorrow apple temporary store downtown austin sxsw,Positive emotion,0
mention get amys ice cream get comfortable apple ipad2 sxsw fb,No emotion toward brand or product,2
well forget nfl lockout right gon na focus getting shinmy new ipad 40min sxsw apple makes happy nfl,Positive emotion,0
dont forget tomorrow music tech category download android iphone app show sxswaccel sxsw,No emotion toward brand or product,2
dont forget sxsw music link,No emotion toward brand or product,2
dont forget come qampa googles mention amp bings mention ranking panel mon 1230pm sxsw link,No emotion toward brand or product,2
mention gets tattoo free ipad 2 link heard mini cooper would let go kidney sxsw,No emotion toward brand or product,2
mention getting new ipad sxsw flash apple store link,Positive emotion,0
mention getting ready listening sxsw party podcasts link,No emotion toward brand or product,2
really digging austin especially east side stopped mention apple size head great buzz sxsw,No emotion toward brand or product,2
google goggles location could tell example history building looking augmentedreality sxsw,Positive emotion,0
google goggles may new fave thing sxsw,Positive emotion,0
rough calculation beard ipad ratio sxsw 11 sxsw,No emotion toward brand or product,2
monday night sxsw sxswbuffalo win ipad link,No emotion toward brand or product,2
google might launch circles today sxsw link mobile491,No emotion toward brand or product,2
youre right wow rt mention wiebe walking conceptual graphing link sxsw mention youd loving,No emotion toward brand or product,2
food4thoughtjuxtaposed ipad sxsw rocking lybian rebels thwarted gorgeous day la amp japan reeling,Positive emotion,0
tech lightboxphotos wants new android camera app sxsw link technology,No emotion toward brand or product,2
tech lightboxphotos wants new android camera app sxsw although android adoption link technology,Positive emotion,0
quit fighting sxsw ipad2 mention apple store sxsw w 59 others link,Positive emotion,0
google engineer saidfor search personalizing experience scarybut making relevant people sxsw mktgmoment,No emotion toward brand or product,2
girl crush googles marissa mayer doesnt sxsw,No emotion toward brand or product,2
tm litle girl wants ipad guess got get one sxsw checked apple pop store link,Positive emotion,0
got given free portable iphone charger sweet thx powermat sxsw,Positive emotion,0
mention glad ive got faulty iphone thatll go well sxsw everyones battery dies 5 times quicker hope mention knows,Negative emotion,1
mention glad hear chance create iphone case us yet lets make happen zazzlesxsw sxsw,No emotion toward brand or product,2
google sxsw party dont badge suckas,Positive emotion,0
sxsw google wired parties fun good info conference aristotle developers could taught developers sessionsnxt year,Positive emotion,0
google announce competitor fb exciting launches abound sxsw mobile steals show link,No emotion toward brand or product,2
google tweet new think speak belinsky digital democracy sxsw via mention,No emotion toward brand or product,2
google tweet new think speak belinsky digital democracy sxsw 911tweets,No emotion toward brand or product,2
google tweet new think speak mark belinsky 911tweets panel sxsw sxswi,No emotion toward brand or product,2
google tweet new think speak mark belinsky 911tweets panel sxsw,Positive emotion,0
asked google chrome team ie9 feeback anything raises bar browser performance good thing telling ie9 fast sxsw,No emotion toward brand or product,2
google circles social network idea sound like plan link sxsw,Positive emotion,0
ok google circles officially going launch sxsw denial exists,No emotion toward brand or product,2
google circles everyone going around circles link sxsw,Positive emotion,0
trend google circles google circles new social site works debut mention sxsw sxswi mention deny ex,No emotion toward brand or product,2
google many products needs condense them sxsw fyi nine mobile products,Negative emotion,1
google years ai ask us want know that smscifi sxsw,No emotion toward brand or product,2
could google buy 4sq that\x89ûªs one way could work together says mention apis another checkins sxsw,No emotion toward brand or product,2
google looks technical solutions theyre great community human solution sxsw,Negative emotion,1
google maps best true dat double true link mention sxsw google,Positive emotion,0
sxsw google maps even cooler thought,Positive emotion,0
google maps route around traffic saving user 2 years every day marissa mayer sxsw,Positive emotion,0
sxsw google party austin texas entry received anti privacy law petition sunglasses free beer link,Positive emotion,0
sxsw google party league extraordinary h4ackers promoting txt redcross 90999 help japan mention speakeasy link photo,No emotion toward brand or product,2
google products need condensed merissa mayor sxsw conference 2011 link,No emotion toward brand or product,2
google reveal new social network called circles socialmedia facebook twitter sxsw link via mention,No emotion toward brand or product,2
haha google serving pies sxsw booth 3 14 159 pm,No emotion toward brand or product,2
google tests \x89ûïcheckin offers\x89û\x9d sxsw mention link sa link coupons 4sq,No emotion toward brand or product,2
google launch major new social network called circles possibly today link sxsw\x89û\x9d mention creo que serìás el primero,No emotion toward brand or product,2
google launch major new social network really dont need another social networklink sxsw,Negative emotion,1
sxsw google launch major new social network called circles possibly today mention link via mention,No emotion toward brand or product,2
sxswgoogle launch major new social network called circles possibly today mention link via mention,No emotion toward brand or product,2
