tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,brand_or_device,ipad,iphone,apple,google,android
hot spots austin gowalla right convention cnt ignite party n apple store sxsw sxswi,positive emotion,apple,0,0,1,0,0
austin weekend mention sxsw supporting smarty ears launch new ipad apps speech therapy link sxswh sxsh,positive emotion,ipad,1,0,0,0,0
youre austin today please join mention mention talking ipad 2 sxsw link,no emotion toward brand or product,ipad,1,0,0,0,0
sxsw guy front panel ipad etchasketch casedevice wonder iusxsw,no emotion toward brand or product,ipad,1,0,0,0,0
need sweet mac goodness sxsw apple set temporary store downtown link,positive emotion,apple,0,0,1,0,0
currently route truther movement music festival spiderhouse google sxsw,no emotion toward brand or product,google,0,0,0,1,0
mention release new socialmedia tool sxsw link,no emotion toward brand or product,,0,0,0,0,0
nfc included iphone 5 maybe sxsw,no emotion toward brand or product,iphone,0,1,0,0,0
apple influence ditto one button login choice facebook sxsw understandinghumans,no emotion toward brand or product,apple,0,0,1,0,0
wabisabi inspiration lab looking spanishspeaking trend scout based austin texas sxsw link,no emotion toward brand or product,,0,0,0,0,0
zite intelligent ipad magazine link lt deliciousness sxsw trending youneedthis,positive emotion,ipad,1,0,0,0,0
google interested location based tech indoor venues businesses convention centers etc tech needs improve first sxsw,negative emotion,google,0,0,0,1,0
hmm interesting rt mention wonder mention putting tips mention api sxsw suxsw,no emotion toward brand or product,,0,0,0,0,0
thekills interview mention sxsw may one painfully vacuous interviews history link,no emotion toward brand or product,,0,0,0,0,0
cant get first panel today line looks like apple store sxsw link,no emotion toward brand or product,apple,0,0,1,0,0
tim soos invisible instruments jaw dropping iphonewii controller link lovemusicapi sxsw,positive emotion,iphone,0,1,0,0,0
rockin ipad 2 downtown apple sxsw store apple,positive emotion,"ipad, apple",1,0,1,0,0
technews ipad 2 gets temporary apple store sxsw link technews apple applestore ipad2 sxsw tech,positive emotion,"ipad, apple",1,0,1,0,0
awesome ipad 2 jailbreak link grateful dead fab5 sxsw,positive emotion,ipad,1,0,0,0,0
heard ipad 2 launch sxsw pretty intense,no emotion toward brand or product,ipad,1,0,0,0,0
new post ipad 2 launches huge lines apple popup shop austin link sxsw sxswi,positive emotion,"ipad, apple",1,0,1,0,0
\x89ûïmention ipad 2 sold 70 went new buyers report link sxsw socialmedia tech ipad2 media\x89û\x9d,positive emotion,ipad,1,0,0,0,0
remaining ipad 2 stock sxsw apple store come get one link,positive emotion,"ipad, apple",1,0,1,0,0
ipad accessories bag thanks mention sxsw,positive emotion,ipad,1,0,0,0,0
sxsw ipad app pure gold mention,positive emotion,"ipad, iphone",1,1,0,0,0
check ipad design headaches 2 tablets call morning sxsw link sxsw tapworthy,no emotion toward brand or product,ipad,1,0,0,0,0
first ipad design headaches 2 tablets call morning sxsw tapworthy,no emotion toward brand or product,ipad,1,0,0,0,0
first ipad didnt even exist last year already feel like im pulling antique everytime use ipad sxsw ipad2,negative emotion,ipad,1,0,0,0,0
designing ipad interfaces new navigation schemas sxsw uxdes,no emotion toward brand or product,ipad,1,0,0,0,0
designing ipad interfaces mention uxdes sxsw link,no emotion toward brand or product,ipad,1,0,0,0,0
turn ipad physical messaging platform holler gram cheeky app built sxsw link,positive emotion,"ipad, iphone",1,1,0,0,0
spin play ipad launch party hanging mention mention sxsw mention cedar street courtyard link,no emotion toward brand or product,ipad,1,0,0,0,0
shoot ipad display search results go questions later osmpw sxsw,negative emotion,ipad,1,0,0,0,0
pic ipadwinning performance link sxsw accordion toodamnlucky,positive emotion,ipad,1,0,0,0,0
fear iphone att 3gs slowpoke network sxsw amp sxswmusic,positive emotion,iphone,0,1,0,0,0
sxsw iphone app mocking like money come,negative emotion,"ipad, iphone",1,1,0,0,0
sxsw iphone app one worst ive use long time,negative emotion,"ipad, iphone",1,1,0,0,0
cool iphone app launched sxsw flypost community bulletin board w location learn link link,positive emotion,"ipad, iphone",1,1,0,0,0
pedicab iphone charger would epic win sxsw,positive emotion,iphone,0,1,0,0,0
check iphone developer meet sxsw link sxsw,positive emotion,iphone,0,1,0,0,0
forgot iphone sxsw android knife gun fight,i can't tell,"android, iphone",0,1,0,0,1
quotthe iphone transient device used short bursts ipad 8pm couch devicequot mention sxsw,positive emotion,"ipad, iphone",1,1,0,0,0
fret iphone owners apple open temporary store sxsw link via mention,no emotion toward brand or product,"apple, iphone",0,1,1,0,0
disliking iphone twitter auto shortening links sxsw,negative emotion,"ipad, iphone",1,1,0,0,0
mention iphone clearly positively happily sxsw,positive emotion,iphone,0,1,0,0,0
clipboard carny ipad lowtech sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
mention competing mention circles socialflow board resonant topic sxsw link,no emotion toward brand or product,,0,0,0,0,0
flipboard developing iphone version android says mention sxsw,positive emotion,"android, iphone",0,1,0,0,1
microsoft going launch ie9 sxsw amid glowing apple logos classicaudiencemisread,no emotion toward brand or product,apple,0,0,1,0,0
iphone overheating many british sounding people texas sxsw,negative emotion,iphone,0,1,0,0,0
link part presentation sxsw good thing crashing instead works best iphone android,positive emotion,"android, iphone",0,1,0,0,1
hashable rocking mention sxsw new quotcloudquot business cards iphone android,no emotion toward brand or product,"android, iphone",0,1,0,0,1
mention superfriendly w google isnt closed acquisition amp partnership answering pointed mention sxsw,no emotion toward brand or product,google,0,0,0,1,0
gamesalad topic dutch podcast link gssxsw sxsw sxsw2011 sxswnl,no emotion toward brand or product,,0,0,0,0,0
soo apple store sxsw,no emotion toward brand or product,apple,0,0,1,0,0
sister throwing google sxsw party tonigh come link bands food art ice cream nifty interactive sxsw,positive emotion,google,0,0,0,1,0
\x89ûïmention walking around sxsw staring iphone 4 like everyone else\x89û\x9d ummmmditto,no emotion toward brand or product,iphone,0,1,0,0,0
iphone wilting stress sxsw,negative emotion,iphone,0,1,0,0,0
believe almost always use google maps iphone rt mention 40 google maps use mobile says mention sxsw,positive emotion,"google, iphone",0,1,0,1,0
course rt mention sxsw gets apple store link geeksrule,positive emotion,apple,0,0,1,0,0
rumor apple putting popup store congress 6th strange activity sw corner could shhh sxsw,no emotion toward brand or product,apple,0,0,1,0,0
got ta get rt mention hey taariq howdy texas fav sxsw app link ltandroidor get iphone usguys,positive emotion,"android, ipad, iphone",1,1,0,0,1
mention rumor apple opening temporary store downtown austin sxsw ipad 2 launch link fb,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
\x89ûïmention rumor apple opening temporary store downtown austin sxsw ipad 2 launch link,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
mention rumor apple opening temporary store downtown austin sxsw ipad 2 launch bitly g03mzb,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
mention bigger iphone smaller pc good big events like sxsw meeti link,positive emotion,iphone,0,1,0,0,0
mention bigger iphone smaller pc good big events like sxsw meeting day link,positive emotion,"ipad, iphone",1,1,0,0,0
sxsw gets apple store link atx,no emotion toward brand or product,apple,0,0,1,0,0
im bit jealous seeing sxsw attendees ipad2 ipad seems obsolete,positive emotion,ipad,1,0,0,0,0
sxsw join us drink 2 tonight 7pm fado irish pub 4th link wed love meet,no emotion toward brand or product,,0,0,0,0,0
posterous joins sxsw pile posterous events iphone techcrunch link sxsw,no emotion toward brand or product,iphone,0,1,0,0,0
posterous joins sxsw pile posterous events iphone link iphone richpearson sxsw,no emotion toward brand or product,iphone,0,1,0,0,0
buildings quotsprout upquot new google maps mobile sxsw,no emotion toward brand or product,google,0,0,0,1,0
think broke mention iphone app sxsw sorry,no emotion toward brand or product,iphone,0,1,0,0,0
technews time sxsw foursquare ups game link technews friendsoffer iphone sxsw thegame tech,no emotion toward brand or product,iphone,0,1,0,0,0
quotim learning things screenquot 4year olds explanation instantly knew use ipad sxsw,positive emotion,ipad,1,0,0,0,0
location pixieengine rt mention google says future location location location link sxsw cnn,negative emotion,google,0,0,0,1,0
\x89ûïmention picked ipad 2 back sxsw link cha think worth upgrade,no emotion toward brand or product,ipad,1,0,0,0,0
sxsw keep tab great craftbeer youre drinking austin next pint iphone link,no emotion toward brand or product,iphone,0,1,0,0,0
ipad keeps awake thank god bought sxsw,positive emotion,ipad,1,0,0,0,0
kawasaki key enchantment trustworthiness zappos likeability richard branson product apple sxsw mccannsxsw mrmworldwide,i can't tell,apple,0,0,1,0,0
google keynote marissa mayer sxsw mention acc ballroom w 65 others link,no emotion toward brand or product,google,0,0,0,1,0
iphone know sxsw week tough alreadydwindling battery help jeebus keep correcting curse words,negative emotion,iphone,0,1,0,0,0
sxsw jon kolko coffee hes venture accelerator link looking critically apples influence edu,no emotion toward brand or product,apple,0,0,1,0,0
google lanzara ningun producto en south southwest sxsw 2011 link,i can't tell,google,0,0,0,1,0
google launch new social network circles possibly today link sxsw,no emotion toward brand or product,google,0,0,0,1,0
google launch social network sxsw today,no emotion toward brand or product,google,0,0,0,1,0
google launch social network circles sxsw link whos excited,positive emotion,google,0,0,0,1,0
google launch circles social network sxsw link,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called quotcirclesquot link sxsw via mention mention cc mention mentionc,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles link gt update preview planned sxsw,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles link sxsw via mention,positive emotion,google,0,0,0,1,0
google launch major new social network called circles link sxsw,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles updated link launched sxsw soon care,negative emotion,google,0,0,0,1,0
google launch major new social network called circles link sxsw,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles link sxsw rt mention,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles link sxsw,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles link sxsw brazils orkut users waiting,positive emotion,google,0,0,0,1,0
google launch major new social network called circles sxsw mention link via mention,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles possibly today link sxsw,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles possibly today link sxswi sxsw via mention,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles possibly today updated today sxsw link via mention,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles possibly today updated happen sxsw link,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles possibly today updated sxsw link,no emotion toward brand or product,google,0,0,0,1,0
google launch major new social network called circles possibly today updated mention link sxsw,positive emotion,google,0,0,0,1,0
